HGNC ID	Approved symbol	Accession numbers	entrezid
HGNC:54543	IFITM3P5		100101246.0
HGNC:54545	IFITM3P6		643058.0
HGNC:54546	IFITM3P7		391020.0
HGNC:54547	IFITM3P8		442389.0
HGNC:54548	IFITM3P9		442017.0
HGNC:21669	IFITM4P		340198.0
HGNC:16644	IFITM5	AA463818, CR747200, DY654432	387733.0
HGNC:32202	IFITM8P	DQ031534	613204.0
HGNC:33972	IFITM9P		390218.0
HGNC:40022	IFITM10		402778.0
HGNC:5415	IFN1@		
HGNC:5416	IFNA		
HGNC:5417	IFNA1		3439.0
HGNC:5423	IFNA2		3440.0
HGNC:5425	IFNA4		3441.0
HGNC:5426	IFNA5		3442.0
HGNC:5427	IFNA6		3443.0
HGNC:5428	IFNA7		3444.0
HGNC:5429	IFNA8		3445.0
HGNC:5418	IFNA10		3446.0
HGNC:5442	IFNA11P		3461.0
HGNC:5443	IFNA12P		158011.0
HGNC:5419	IFNA13		3447.0
HGNC:5420	IFNA14		3448.0
HGNC:5421	IFNA16		3449.0
HGNC:5422	IFNA17		3451.0
HGNC:5444	IFNA20P		3463.0
HGNC:5424	IFNA21		3452.0
HGNC:5431	IFNA22P	V00539	3453.0
HGNC:5430	IFNAI1		
HGNC:5432	IFNAR1		3454.0
HGNC:5433	IFNAR2		3455.0
HGNC:5434	IFNB1		3456.0
HGNC:5435	IFNB2		
HGNC:5436	IFNB3		
HGNC:5437	IFNBR		
HGNC:18163	IFNE	AY190045	338376.0
HGNC:5438	IFNG		3458.0
HGNC:43910	IFNG-AS1	AK124066, BF510189	100885789.0
HGNC:5439	IFNGR1		3459.0
HGNC:5440	IFNGR2		3460.0
HGNC:5441	IFNGT1		
HGNC:21714	IFNK	AF384048	56832.0
HGNC:18363	IFNL1	AY129150	282618.0
HGNC:18364	IFNL2	AY129148	282616.0
HGNC:18365	IFNL3	AY129149	282617.0
HGNC:44483	IFNL3P1		100421129.0
HGNC:44480	IFNL4	JN806234	101180976.0
HGNC:45090	IFNL4P1		101927833.0
HGNC:18584	IFNLR1	AY129153	163702.0
HGNC:32009	IFNNP1	AL390882	654783.0
HGNC:5445	IFNP23		
HGNC:5446	IFNP24		
HGNC:5447	IFNR		3466.0
HGNC:5448	IFNW1		3467.0
HGNC:5452	IFNWP2		646581.0
HGNC:5453	IFNWP4		3469.0
HGNC:5454	IFNWP5		392292.0
HGNC:5455	IFNWP9		100130671.0
HGNC:5449	IFNWP15		100130866.0
HGNC:5450	IFNWP18	V00531	360001.0
HGNC:5451	IFNWP19		3474.0
HGNC:5456	IFRD1	Y10313	3475.0
HGNC:5457	IFRD2	U09585	7866.0
HGNC:30989	IFT20	AF070643	90410.0
HGNC:21895	IFT22	AK024179	64792.0
HGNC:18626	IFT27	Z80897	11020.0
HGNC:29669	IFT43	BC010436	112752.0
HGNC:26146	IFT46	AL136934	56912.0
HGNC:15901	IFT52	AF151811	51098.0
HGNC:17367	IFT57	AK001009	55081.0
HGNC:21424	IFT74	AK023707	80173.0
HGNC:49806	IFT74-AS1	AA960898, AI214381	101929602.0
HGNC:29262	IFT80	AB037795	57560.0
HGNC:14313	IFT81	AF139540	28981.0
HGNC:20606	IFT88	AK058172	8100.0
HGNC:13556	IFT122	AF244930	55764.0
HGNC:29077	IFT140	AB011162	9742.0
HGNC:30391	IFT172	AB033005	26160.0
HGNC:25142	IFTAP	AK095997, BC009561	119710.0
HGNC:5458	IGA		
HGNC:5459	IGAD1		
HGNC:5460	IGB		
HGNC:5461	IGBP1	Y08915	3476.0
HGNC:40295	IGBP1-AS1		100873991.0
HGNC:40294	IGBP1-AS2		106478965.0
HGNC:19709	IGBP1P1	AY168620	280655.0
HGNC:43611	IGBP1P2		645545.0
HGNC:43612	IGBP1P3		391526.0
HGNC:43613	IGBP1P4		391672.0
HGNC:43614	IGBP1P5		391642.0
HGNC:9700	IGDCC3	AF063936	9543.0
HGNC:13770	IGDCC4		57722.0
HGNC:5462	IGER		
HGNC:5463	IGES		
HGNC:5464	IGF1	X00173	3479.0
HGNC:5465	IGF1R	M69229	3480.0
HGNC:5466	IGF2	M29645, AK025719	3481.0
HGNC:14062	IGF2-AS	AB030733	51214.0
HGNC:28866	IGF2BP1	AF198254	10642.0
HGNC:28867	IGF2BP2	BC021290	10644.0
HGNC:32674	IGF2BP2-AS1	AK057462	646600.0
HGNC:28868	IGF2BP3	AF117108	10643.0
HGNC:5467	IGF2R	J03528	3482.0
HGNC:5468	IGFALS	M86826	3483.0
HGNC:55655	IGFBP-AS1		101928278.0
HGNC:5469	IGFBP1		3484.0
HGNC:5471	IGFBP2		3485.0
HGNC:5472	IGFBP3		3486.0
HGNC:5473	IGFBP4	M38177	3487.0
HGNC:5474	IGFBP5		3488.0
HGNC:5475	IGFBP6		3489.0
HGNC:5476	IGFBP7	S75725	3490.0
HGNC:40296	IGFBP7-AS1		255130.0
HGNC:5470	IGFBP10		
HGNC:20081	IGFBPL1		347252.0
HGNC:24093	IGFL1	AY359013	374918.0
HGNC:32956	IGFL1P1		727703.0
HGNC:32957	IGFL1P2		727704.0
HGNC:32929	IGFL2	AY672112	147920.0
HGNC:52559	IGFL2-AS1		645553.0
HGNC:32930	IGFL3	AY358434	388555.0
HGNC:32931	IGFL4	AY672114	444882.0
HGNC:23620	IGFLR1	AK026226	79713.0
HGNC:24607	IGFN1	AY245430	91156.0
HGNC:5477	IGH		3492.0
HGNC:5478	IGHA1	J00220	3493.0
HGNC:5479	IGHA2	J00221	3494.0
HGNC:5480	IGHD	K02875	3495.0
HGNC:5481	IGHD@		
HGNC:5482	IGHD1-1	X97051	28510.0
HGNC:5486	IGHD1-7	X13972	28509.0
HGNC:5483	IGHD1-14	X13972	28508.0
HGNC:5484	IGHD1-20	X97051	28507.0
HGNC:5485	IGHD1-26	X97051	28506.0
HGNC:5487	IGHD1OR15-1A	X55575	28335.0
HGNC:5488	IGHD1OR15-1B	X55576	28334.0
HGNC:5490	IGHD2-2	J00232	28505.0
HGNC:5492	IGHD2-8	X13972	28504.0
HGNC:5489	IGHD2-15	J00234	28503.0
HGNC:5491	IGHD2-21	J00235	28502.0
HGNC:5493	IGHD2OR15-2A	X55577	28333.0
HGNC:5494	IGHD2OR15-2B	X55578	28332.0
HGNC:5498	IGHD3-3	X13972	28501.0
HGNC:5499	IGHD3-9	X13972	28500.0
HGNC:5495	IGHD3-10	X13972	28499.0
HGNC:5496	IGHD3-16	X93614	28498.0
HGNC:5497	IGHD3-22	X93616	28497.0
HGNC:5500	IGHD3OR15-3A	X55579	28331.0
HGNC:5501	IGHD3OR15-3B	X55580	28330.0
HGNC:5505	IGHD4-4	X13972	28496.0
HGNC:5502	IGHD4-11	X13972	28495.0
HGNC:5503	IGHD4-17	X97051	28494.0
HGNC:5504	IGHD4-23	X97051	28493.0
HGNC:5506	IGHD4OR15-4A	X55581	28329.0
HGNC:5507	IGHD4OR15-4B	X55582	28328.0
HGNC:5511	IGHD5-5	X13972	28492.0
HGNC:5508	IGHD5-12	X13972	28491.0
HGNC:5509	IGHD5-18	X97051	28490.0
HGNC:5510	IGHD5-24	X97051	28489.0
HGNC:5512	IGHD5OR15-5A	X55583	28327.0
HGNC:5513	IGHD5OR15-5B	X55584	28326.0
HGNC:5517	IGHD6-6	X13972	28488.0
HGNC:5514	IGHD6-13	X13972	28487.0
HGNC:5515	IGHD6-19	X97051	28486.0
HGNC:5516	IGHD6-25	X97051	28485.0
HGNC:5518	IGHD7-27	J00256	28484.0
HGNC:5519	IGHDOR15@		
HGNC:5520	IGHDY1		
HGNC:5521	IGHDY2		
HGNC:5522	IGHE	J00222	3497.0
HGNC:5523	IGHEP1	J00223	3498.0
HGNC:5524	IGHEP2	K01241	3499.0
HGNC:5525	IGHG1	J00228	3500.0
HGNC:5526	IGHG2	J00230	3501.0
HGNC:5527	IGHG3	M12958	3502.0
HGNC:5528	IGHG4	K01316	3503.0
HGNC:5529	IGHGP	X06766	3505.0
HGNC:5530	IGHJ		
HGNC:5531	IGHJ@		
HGNC:5532	IGHJ1	J00256	28483.0
HGNC:5533	IGHJ1P	J00256	28482.0
HGNC:5534	IGHJ2	J00256	28481.0
HGNC:5535	IGHJ2P	J00256	28480.0
HGNC:5536	IGHJ3	J00256	28479.0
HGNC:5537	IGHJ3P	J00256	28478.0
HGNC:5538	IGHJ4	J00256	28477.0
HGNC:5539	IGHJ5	J00256	28476.0
HGNC:5540	IGHJ6	J00256	28475.0
HGNC:5541	IGHM	X14940	3507.0
HGNC:5542	IGHMBP2	L14754	3508.0
HGNC:5543	IGHR		
HGNC:5544	IGHV		
HGNC:5545	IGHV@		
HGNC:5550	IGHV1-2	X07448	28474.0
HGNC:5552	IGHV1-3	X62109	28473.0
HGNC:5559	IGHV1-8	M99637	28472.0
HGNC:5546	IGHV1-12	X92210	28471.0
HGNC:5547	IGHV1-14	M99639	28470.0
HGNC:5548	IGHV1-17	M99640	28469.0
HGNC:5549	IGHV1-18	M99641	28468.0
HGNC:5551	IGHV1-24	M99642	28467.0
HGNC:5560	IGHV1-38-4	KF698736	28460.0
HGNC:5553	IGHV1-45	X92209	28466.0
HGNC:5554	IGHV1-46	X92343	28465.0
HGNC:5555	IGHV1-58	M29809	28464.0
HGNC:5556	IGHV1-67	X92212	28463.0
HGNC:5557	IGHV1-68	AB019437	28462.0
HGNC:5558	IGHV1-69	L22582	28461.0
HGNC:5562	IGHV1-69-2	KF698734	28458.0
HGNC:49601	IGHV1-69D	KC713934	102723169.0
HGNC:5561	IGHV1-E		
HGNC:5563	IGHV1OR15-1	Z29631	388077.0
HGNC:5564	IGHV1OR15-2	L25543	100287128.0
HGNC:5565	IGHV1OR15-3	Z29595	646370.0
HGNC:5566	IGHV1OR15-4	Z29596	646379.0
HGNC:5567	IGHV1OR15-5	Z29633	100384884.0
HGNC:5568	IGHV1OR15-6	Z29634	28320.0
HGNC:5569	IGHV1OR15-9	L25542	390531.0
HGNC:5570	IGHV1OR16-1	Z29599	28315.0
HGNC:5571	IGHV1OR16-2	Z29600	28314.0
HGNC:5572	IGHV1OR16-3	Z29639	28313.0
HGNC:5573	IGHV1OR16-4	Z17397	28312.0
HGNC:38040	IGHV1OR21-1		390530.0
HGNC:5576	IGHV2-5	X62111	28457.0
HGNC:5574	IGHV2-10	M99647	28456.0
HGNC:5575	IGHV2-26	M99648	28455.0
HGNC:5577	IGHV2-70	L21969	28454.0
HGNC:49602	IGHV2-70D	KC713935	102723168.0
HGNC:5578	IGHV2@		
HGNC:5579	IGHV2OR16-5	L25544	100129631.0
HGNC:5613	IGHV3-6	M99650	28453.0
HGNC:5620	IGHV3-7	M99649	28452.0
HGNC:5628	IGHV3-9	M99651	28451.0
HGNC:5580	IGHV3-11	M99652	28450.0
HGNC:5581	IGHV3-13	X92217	28449.0
HGNC:5582	IGHV3-15	X92216	28448.0
HGNC:5583	IGHV3-16	M99655	28447.0
HGNC:5584	IGHV3-19	M99656	28446.0
HGNC:5585	IGHV3-20	M99657	28445.0
HGNC:5586	IGHV3-21	Z14073	28444.0
HGNC:5587	IGHV3-22	M99659	28443.0
HGNC:5588	IGHV3-23	M99660	28442.0
HGNC:5589	IGHV3-25	M99661	28441.0
HGNC:5590	IGHV3-29	M99662	28440.0
HGNC:5591	IGHV3-30	M83134	28439.0
HGNC:5592	IGHV3-30-2	AB019439	28438.0
HGNC:5593	IGHV3-30-3	X92283	57290.0
HGNC:5594	IGHV3-30-5	M83134	89770.0
HGNC:5595	IGHV3-32	M99664	28435.0
HGNC:5596	IGHV3-33	L06618	28434.0
HGNC:5597	IGHV3-33-2	AB019439	28433.0
HGNC:5598	IGHV3-35	M99666	28432.0
HGNC:5599	IGHV3-36	M99667	28431.0
HGNC:5600	IGHV3-37	M99668	28430.0
HGNC:5601	IGHV3-38	M99669	28429.0
HGNC:5629	IGHV3-38-3	KF698732	28404.0
HGNC:5602	IGHV3-41	M99670	28428.0
HGNC:5603	IGHV3-42	M99671	28427.0
HGNC:5604	IGHV3-43	M99672	28426.0
HGNC:50322	IGHV3-43D	KC713950	103106901.0
HGNC:5605	IGHV3-47	Z18900	28425.0
HGNC:5606	IGHV3-48	M99675	28424.0
HGNC:5607	IGHV3-49	M99676	28423.0
HGNC:5608	IGHV3-50	M99677	28422.0
HGNC:5609	IGHV3-52	M99678	28421.0
HGNC:5610	IGHV3-53	M99679	28420.0
HGNC:5611	IGHV3-54	M99680	28419.0
HGNC:5612	IGHV3-57	M29815	28418.0
HGNC:5614	IGHV3-60	M29813	28417.0
HGNC:5615	IGHV3-62	M29814	28416.0
HGNC:5616	IGHV3-63	M99681	28415.0
HGNC:5617	IGHV3-64	M99682	28414.0
HGNC:49603	IGHV3-64D	KC713941	102723170.0
HGNC:5618	IGHV3-65	Z27503	28413.0
HGNC:5619	IGHV3-66	X92218	28412.0
HGNC:5631	IGHV3-69-1	AJ879484	28402.0
HGNC:5621	IGHV3-71	AB019437	28411.0
HGNC:5622	IGHV3-72	X92206	28410.0
HGNC:5623	IGHV3-73	Z27508	28409.0
HGNC:5624	IGHV3-74	Z12353	28408.0
HGNC:5625	IGHV3-75	Z27510	28407.0
HGNC:5626	IGHV3-76	Z12341	28406.0
HGNC:5627	IGHV3-79	AB019437	28405.0
HGNC:5630	IGHV3-G		
HGNC:5632	IGHV3@		
HGNC:5633	IGHV3OR15-7	Z29597	28318.0
HGNC:5641	IGHV3OR16-6	L25545	647187.0
HGNC:5642	IGHV3OR16-7	Z29604	28309.0
HGNC:5643	IGHV3OR16-8	Z29605	388255.0
HGNC:5644	IGHV3OR16-9	Z29606	28307.0
HGNC:5634	IGHV3OR16-10	Z29607	28306.0
HGNC:5635	IGHV3OR16-11	Z29608	28305.0
HGNC:5636	IGHV3OR16-12	Z29609	28304.0
HGNC:5637	IGHV3OR16-13	Z29610	100287372.0
HGNC:5638	IGHV3OR16-14	Z29611	100568447.0
HGNC:5639	IGHV3OR16-15	L25546	28300.0
HGNC:5640	IGHV3OR16-16	Z29613	28301.0
HGNC:55105	IGHV3OR16-17		390714.0
HGNC:5652	IGHV4-4	X62112	28401.0
HGNC:5645	IGHV4-28	X05714	28400.0
HGNC:5646	IGHV4-30-1	L10098	28399.0
HGNC:5647	IGHV4-30-2	L10089	28398.0
HGNC:5648	IGHV4-30-4	Z14238	28397.0
HGNC:5649	IGHV4-31	L10098	28396.0
HGNC:5650	IGHV4-34	X92278	28395.0
HGNC:5657	IGHV4-38-2	Z12367	28389.0
HGNC:5651	IGHV4-39	L10094	28394.0
HGNC:5653	IGHV4-55	M99685	28393.0
HGNC:5654	IGHV4-59	L10088	28392.0
HGNC:5655	IGHV4-61	M29811	28391.0
HGNC:5656	IGHV4-80	AB019437	28390.0
HGNC:5658	IGHV4OR15-8	Z29598	28317.0
HGNC:5661	IGHV5-10-1	X92227	28386.0
HGNC:5659	IGHV5-51	M99686	28388.0
HGNC:5660	IGHV5-78	X92213	28387.0
HGNC:5662	IGHV6-1	X92224	28385.0
HGNC:5665	IGHV7-4-1	L10057	57289.0
HGNC:5663	IGHV7-27	M99643	28383.0
HGNC:5664	IGHV7-34-1	AB019439	28382.0
HGNC:5666	IGHV7-40	M99644	28381.0
HGNC:5667	IGHV7-56	M29810	28380.0
HGNC:5668	IGHV7-77		
HGNC:5669	IGHV7-81	Z27509	28378.0
HGNC:5704	IGHV8-51-1	AB019438	28343.0
HGNC:5670	IGHVII-1-1	AB019441	28377.0
HGNC:5671	IGHVII-15-1	AB019440	28376.0
HGNC:5672	IGHVII-20-1	AB019440	28375.0
HGNC:5673	IGHVII-22-1	AB019439	28374.0
HGNC:5674	IGHVII-26-2	AB019439	28373.0
HGNC:5675	IGHVII-28-1	AB019439	28372.0
HGNC:5676	IGHVII-30-1	AB019439	28371.0
HGNC:52400	IGHVII-30-21		107548099.0
HGNC:5677	IGHVII-31-1	AB019439	28370.0
HGNC:5678	IGHVII-33-1	AB019439	28369.0
HGNC:5679	IGHVII-40-1	AB019438	28368.0
HGNC:5680	IGHVII-43-1	AB019438	28367.0
HGNC:5681	IGHVII-44-2	AB019438	28366.0
HGNC:5682	IGHVII-46-1	AB019438	28365.0
HGNC:5683	IGHVII-49-1	AB019438	28364.0
HGNC:5684	IGHVII-51-2	AB019438	28363.0
HGNC:5685	IGHVII-53-1	AB019438	28362.0
HGNC:5686	IGHVII-60-1	AB019437	28361.0
HGNC:5687	IGHVII-62-1	AB019437	28360.0
HGNC:5688	IGHVII-65-1	AB019437	28359.0
HGNC:5689	IGHVII-67-1	AB019437	28358.0
HGNC:5690	IGHVII-74-1	AB019437	28357.0
HGNC:5691	IGHVII-78-1	AB019437	28356.0
HGNC:5695	IGHVIII-2-1	AB019441	28355.0
HGNC:5702	IGHVIII-5-1	AB019440	28354.0
HGNC:5703	IGHVIII-5-2	AB019440	28353.0
HGNC:5692	IGHVIII-11-1	AB019440	28352.0
HGNC:5693	IGHVIII-13-1	AB019440	28351.0
HGNC:5694	IGHVIII-16-1	AB019440	28350.0
HGNC:5696	IGHVIII-22-2	AB019439	28349.0
HGNC:5697	IGHVIII-25-1	AB019439	28348.0
HGNC:5698	IGHVIII-26-1	AB019439	28347.0
HGNC:5699	IGHVIII-38-1	AB019439	28346.0
HGNC:5700	IGHVIII-44	M99673	28345.0
HGNC:5701	IGHVIII-47-1	AB019438	28344.0
HGNC:5705	IGHVIII-67-2	AB019437	28342.0
HGNC:5706	IGHVIII-67-3	AB019437	28341.0
HGNC:5707	IGHVIII-67-4	AB019437	28340.0
HGNC:5708	IGHVIII-76-1	AB019437	28339.0
HGNC:5709	IGHVIII-82	AB019437	28338.0
HGNC:5710	IGHVIV-44-1	AB019438	28337.0
HGNC:5711	IGHVOR15@		
HGNC:5712	IGHVOR16@		
HGNC:33847	IGIP	AB073888, BC017422, BC041380	492311.0
HGNC:5715	IGK		50802.0
HGNC:5716	IGKC	J00241	3514.0
HGNC:5717	IGKDEL	X03957	3515.0
HGNC:5718	IGKJ@		
HGNC:5719	IGKJ1	J00242	28950.0
HGNC:5720	IGKJ2	J00242	28949.0
HGNC:5721	IGKJ3	J00242	28948.0
HGNC:5722	IGKJ4	J00242	28947.0
HGNC:5723	IGKJ5	J00242	28946.0
HGNC:13683	IGKJRB1		
HGNC:13684	IGKJRBP1		
HGNC:13685	IGKJRBP2		
HGNC:5727	IGKV		
HGNC:5728	IGKV@		
HGNC:5729	IGKV1		
HGNC:5741	IGKV1-5	Z00001	28299.0
HGNC:5742	IGKV1-6	M64858	28943.0
HGNC:5743	IGKV1-8	Z00014	28942.0
HGNC:5744	IGKV1-9	Z00013	28941.0
HGNC:5730	IGKV1-12	V01577	28940.0
HGNC:5731	IGKV1-13	Z00010	28939.0
HGNC:5732	IGKV1-16	J00248	28938.0
HGNC:5733	IGKV1-17	X72808	28937.0
HGNC:5734	IGKV1-22	X71885	28936.0
HGNC:5735	IGKV1-27	X63398	28935.0
HGNC:5736	IGKV1-32	X71883	28934.0
HGNC:5737	IGKV1-33	M64856	28933.0
HGNC:5738	IGKV1-35	X71890	28932.0
HGNC:5739	IGKV1-37	X59316	28931.0
HGNC:5740	IGKV1-39	X59315	28930.0
HGNC:5745	IGKV1@		
HGNC:5759	IGKV1D-8	Z00008	28904.0
HGNC:5746	IGKV1D-12	X17263	28903.0
HGNC:5747	IGKV1D-13	X17262	28902.0
HGNC:5748	IGKV1D-16	K01323	28901.0
HGNC:5749	IGKV1D-17	X63392	28900.0
HGNC:5750	IGKV1D-22	X71887	28899.0
HGNC:5751	IGKV1D-27	Z00004	28898.0
HGNC:5752	IGKV1D-32	X71896	28897.0
HGNC:5753	IGKV1D-33	M64855	28896.0
HGNC:5754	IGKV1D-35	X71894	28895.0
HGNC:5755	IGKV1D-37	X71893	28894.0
HGNC:5756	IGKV1D-39	X59312	28893.0
HGNC:5757	IGKV1D-42	X72816	28892.0
HGNC:5758	IGKV1D-43	X72817	28891.0
HGNC:5761	IGKV1OR-2	X64640	3532.0
HGNC:5762	IGKV1OR-3	X64641	644731.0
HGNC:5763	IGKV1OR-4	X64642	3534.0
HGNC:5764	IGKV1OR1-1	M20809	3525.0
HGNC:5766	IGKV1OR2-0	Y08392	28867.0
HGNC:5760	IGKV1OR2-1	Z12367	3531.0
HGNC:49465	IGKV1OR2-2		106481689.0
HGNC:5769	IGKV1OR2-3	X05102	28866.0
HGNC:5770	IGKV1OR2-6	X05103	28865.0
HGNC:5771	IGKV1OR2-9	X51879	28864.0
HGNC:5768	IGKV1OR2-11	X51885	28863.0
HGNC:5767	IGKV1OR2-108	X51887	28862.0
HGNC:37488	IGKV1OR2-118		339562.0
HGNC:49473	IGKV1OR9-1		103352540.0
HGNC:49466	IGKV1OR9-2		106480274.0
HGNC:44978	IGKV1OR10-1		642424.0
HGNC:5765	IGKV1OR15-118		100312985.0
HGNC:5772	IGKV1OR22-1	Z00040	3530.0
HGNC:5773	IGKV1OR22-5	Z00003	28850.0
HGNC:5774	IGKV1OR22-5A		
HGNC:37729	IGKV1ORY-1		439957.0
HGNC:5775	IGKV2		
HGNC:5788	IGKV2-4	X72814	28929.0
HGNC:5776	IGKV2-10	Z00012	28928.0
HGNC:5777	IGKV2-14	X72810	28927.0
HGNC:5778	IGKV2-18	X63400	28926.0
HGNC:5779	IGKV2-19	X12692	28925.0
HGNC:5780	IGKV2-23	X71885	28924.0
HGNC:5781	IGKV2-24	X12684	28923.0
HGNC:5782	IGKV2-26	X71884	28922.0
HGNC:5783	IGKV2-28	X63397	28921.0
HGNC:5784	IGKV2-29	X63396	28920.0
HGNC:5785	IGKV2-30	X63403	28919.0
HGNC:5786	IGKV2-36	X71889	28918.0
HGNC:5787	IGKV2-38	X71888	28917.0
HGNC:5789	IGKV2-40	X59314	28916.0
HGNC:5790	IGKV2@		
HGNC:5792	IGKV2D-10	X17265	28890.0
HGNC:5793	IGKV2D-14	X72811	28889.0
HGNC:5794	IGKV2D-18	X63395	28888.0
HGNC:5795	IGKV2D-19	X71882	28887.0
HGNC:5796	IGKV2D-23	X71887	28886.0
HGNC:5797	IGKV2D-24	X63401	28885.0
HGNC:5798	IGKV2D-26	X12689	28884.0
HGNC:5799	IGKV2D-28	X12691	28883.0
HGNC:5800	IGKV2D-29	M31952	28882.0
HGNC:5801	IGKV2D-30	X63402	28881.0
HGNC:5802	IGKV2D-36	X71893	28880.0
HGNC:5803	IGKV2D-38	X71892	28879.0
HGNC:5804	IGKV2D-40	X59311	28878.0
HGNC:5805	IGKV2OR2-1	X05101	28861.0
HGNC:5807	IGKV2OR2-1A		
HGNC:5808	IGKV2OR2-2	X51884	28859.0
HGNC:5809	IGKV2OR2-4	X51883	28858.0
HGNC:5810	IGKV2OR2-7	X51881	652873.0
HGNC:37489	IGKV2OR2-7D	X51881	100310869.0
HGNC:5811	IGKV2OR2-8	X51880	100996600.0
HGNC:5806	IGKV2OR2-10	X51886	28855.0
HGNC:5812	IGKV2OR22-3	Z00041	3529.0
HGNC:5813	IGKV2OR22-4	M20707	28847.0
HGNC:5814	IGKV3		
HGNC:5821	IGKV3-7	X02725	28915.0
HGNC:5815	IGKV3-11	X01668	28914.0
HGNC:5816	IGKV3-15	M23090	28913.0
HGNC:5817	IGKV3-20	X12686	28912.0
HGNC:5818	IGKV3-25	X06583	28911.0
HGNC:5819	IGKV3-31	X71883	28910.0
HGNC:5820	IGKV3-34	X71891	28909.0
HGNC:5822	IGKV3@		
HGNC:5829	IGKV3D-7	X72820	28877.0
HGNC:5823	IGKV3D-11	X17264	28876.0
HGNC:5824	IGKV3D-15	X72815	28875.0
HGNC:5825	IGKV3D-20	X12687	28874.0
HGNC:5826	IGKV3D-25	X71886	28873.0
HGNC:5827	IGKV3D-31	X71896	28872.0
HGNC:5828	IGKV3D-34	X71895	28871.0
HGNC:5832	IGKV3OR2-5	X51882	28854.0
HGNC:5830	IGKV3OR2-268	X74459	3523.0
HGNC:5831	IGKV3OR2-268A		
HGNC:5833	IGKV3OR22-2	Z00042	3527.0
HGNC:5834	IGKV4-1	Z00023	28908.0
HGNC:5835	IGKV5-2	X02485	28907.0
HGNC:5836	IGKV6-21	X63399	28906.0
HGNC:5837	IGKV6D-21	X12683	28870.0
HGNC:5838	IGKV6D-41	X12688	28869.0
HGNC:5839	IGKV7-3	X12682	28905.0
HGNC:5791	IGKV268		
HGNC:5840	IGKVOR2@		
HGNC:5841	IGKVP@		
HGNC:5842	IGKVP1		
HGNC:5843	IGKVP2		
HGNC:5844	IGKVP3		
HGNC:5845	IGKVP4		
HGNC:5846	IGKVP5		
HGNC:5847	IGKVP6		
HGNC:5848	IGKVP7		
HGNC:5849	IGKVPZ1		
HGNC:5850	IGKVPZ2		
HGNC:5851	IGKVPZ3		
HGNC:5852	IGKVPZ4		
HGNC:5853	IGL		3535.0
HGNC:5854	IGLC@		
HGNC:5855	IGLC1	J00252	3537.0
HGNC:5856	IGLC2	J00253	3538.0
HGNC:5857	IGLC3	J00254	3539.0
HGNC:5858	IGLC4	J03009	3540.0
HGNC:5859	IGLC5	J03010	3541.0
HGNC:5860	IGLC6	J03011	3542.0
HGNC:5861	IGLC7	X51755	28834.0
HGNC:15696	IGLCOR22-1	AL008723	84096.0
HGNC:15697	IGLCOR22-2	AL021937	84086.0
HGNC:5862	IGLJ@		
HGNC:5863	IGLJ1	X04457	28833.0
HGNC:5864	IGLJ2	M15641	28832.0
HGNC:5865	IGLJ3	M15642	28831.0
HGNC:5866	IGLJ4	X51755	28830.0
HGNC:5867	IGLJ5	X51755	28829.0
HGNC:5868	IGLJ6	M18338	28828.0
HGNC:5869	IGLJ7	X51755	28827.0
HGNC:28614	IGLJCOR18	J00255	204777.0
HGNC:5870	IGLL1	X52204	3543.0
HGNC:5871	IGLL2P	L02326	3544.0
HGNC:5872	IGLL3P	X03529	91353.0
HGNC:38475	IGLL4P	X04458	100287528.0
HGNC:38476	IGLL5	M34518, M34515	100423062.0
HGNC:34550	IGLON5		402665.0
HGNC:5873	IGLP1		
HGNC:5874	IGLP2		
HGNC:5875	IGLV@		
HGNC:5876	IGLV1-36	Z73653	28826.0
HGNC:5877	IGLV1-40	M94116	28825.0
HGNC:5878	IGLV1-41	M94118	28824.0
HGNC:5879	IGLV1-44	Z73654	28823.0
HGNC:5880	IGLV1-47	Z73663	28822.0
HGNC:5881	IGLV1-50	M94112	28821.0
HGNC:5882	IGLV1-51	Z73661	28820.0
HGNC:5883	IGLV1-62	D87022	28819.0
HGNC:5894	IGLV2-5	Z73641	28818.0
HGNC:5895	IGLV2-8	X97462	28817.0
HGNC:5887	IGLV2-11	Z73657	28816.0
HGNC:5888	IGLV2-14	Z73664	28815.0
HGNC:5889	IGLV2-18	Z73642	28814.0
HGNC:5890	IGLV2-23	X14616	28813.0
HGNC:5891	IGLV2-28	X97466	28812.0
HGNC:5892	IGLV2-33	Z73643	28811.0
HGNC:5893	IGLV2-34	D87013	28810.0
HGNC:5896	IGLV3-1	X57826	28809.0
HGNC:5904	IGLV3-2	X97468	28808.0
HGNC:5915	IGLV3-4	D87024	28807.0
HGNC:5916	IGLV3-6	X97465	28806.0
HGNC:5917	IGLV3-7	X97470	28805.0
HGNC:5918	IGLV3-9	X97473	28804.0
HGNC:5897	IGLV3-10	X97464	28803.0
HGNC:5898	IGLV3-12	Z73658	28802.0
HGNC:5899	IGLV3-13	X97463	28801.0
HGNC:5900	IGLV3-15	D87015	28800.0
HGNC:5901	IGLV3-16	X97471	28799.0
HGNC:5902	IGLV3-17	X97472	28798.0
HGNC:5903	IGLV3-19	X56178	28797.0
HGNC:5905	IGLV3-21	X71966	28796.0
HGNC:5906	IGLV3-22	Z73666	28795.0
HGNC:5907	IGLV3-24	X71968	28794.0
HGNC:5908	IGLV3-25	X97474	28793.0
HGNC:5909	IGLV3-26	X97467	28792.0
